speaker_id,speaker_prompt_text_transcription,speaker_prompt_audio_filename,content_to_synthesize,output_audio_filename
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,他就把一段的腸子切掉,eva0698
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,原本大腸如果是兩百公尺,eva0699
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,他截掉乙狀結腸那一段,eva0700
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,比較容易打結那一段,eva0701
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,四十公分到五十公分,eva0702
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,那一段比較不會影響消化,eva0703
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,這是他給我的正向回饋,eva0704
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,但是不是每個人都需要去開刀,eva0705
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,大部分的人都是用藥物控制,eva0706
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,但是很多人女生跟我講說,eva0707
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,反正我也就已經幾十年,eva0708
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,我就一個禮拜上一次,eva0709
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,甚至一個多禮拜上一次,eva0710
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,但是你的腸子其實在受苦,eva0711
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,已經習慣放了那麼多東西,eva0712
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,就好像在塞米腸一樣,eva0713
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,好像可以儲藏庫一樣,eva0714
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,但是他都不是個好東西,eva0715
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,還是等一下兩三天就要排一次,eva0716
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,因為腸子不是只有消化而已,eva0717
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,血清素的一些心情的問題,eva0718
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,讓我想到有任何訓練方法,eva0719
4b5d5fac57f13696c5c6945675259496bf47988429085c4b4156e722f61246355746e2a0c344d71428c9ececee899f5b8dfbaf2dcc19e7a001a986b1bbde1008,有嗎？,common_voice_zh-TW_43546104,就是說運動會幫助這件事情改善,eva0720
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,然後你要穩定你的核心,eva0721
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,我有辦法靠後天的訓練,eva0722
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,或是至少變得有力氣一點,eva0723
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,第一個當然就是說,eva0724
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,可以把食道跟胃中間的縮口,eva0725
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,第二個就是它可能會訓練你的核心,eva0726
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,你的整個肢體的支撐會比較好,eva0727
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,而且你的運動什麼蠕動會比較好,eva0728
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,它不只只有在橫膈膜訓練,eva0729
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,它也會訓練到所謂的下腹部的肌肉,eva0730
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,你的排便功能也會改善,eva0731
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,那為什麼你剛剛說重訓,eva0732
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,憋住吸到七八分飽,eva0733
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,可能十五到十五秒鐘再吐氣,eva0734
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,但是它也會讓重量訓練比較好,eva0735
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,但是它有一個很大的缺點,eva0736
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,上到他就是在如廁當中,eva0737
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,所以說你在橫膈膜訓練,eva0738
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,尤其是排便的病人要很小心,eva0739
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,你有沒有聽過說很多老人家,eva0740
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,或是他有一些高血壓的問題,eva0741
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,他在半夜上廁所的時候,eva0742
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,或是在上廁所的時候突然的昏倒,eva0743
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,十秒鐘到二十秒鐘,eva0744
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,但是怎麼擠都擠不出來的時候,eva0745
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,第一個是血液從肚子迴流不到心臟,eva0746
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,腦部的血也回不到心臟,eva0747
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,然後心臟的血也打不出去,eva0748
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,然後第二個事情是,eva0749
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,尤其是如果你有動脈瘤的話,eva0750
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,那第二種就是心臟的問題,eva0751
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,那個血壓馬上就又上升了,eva0752
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,有時候會造成心血管的疾病,eva0753
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,的病人他可能會造成心肌梗塞,eva0754
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,他就像水管沖洗沖洗沖洗,eva0755
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,有時候那個血栓就被打出去了,eva0756
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,有時候就會造成心律不整,eva0757
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,我們的病人在做排便的情況下,eva0758
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,建議不要做所謂的憋氣動作,eva0759
4b793f25fbb4fda27b8ae9f1946b2b34add022d1bca90076e4e395a49c08df8f943c52baaa9ef8ef06438286b10bc0b1f1571f657cb0daf163764c27a5d950ce,銷售給廣告商,common_voice_zh-TW_20895777,應該要做所謂的呼氣動作,eva0760
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,當你在吸到最飽的時候,eva0761
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,你可以發出嘶嘶嘶的聲音,eva0762
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,開始往你的橫膈膜就縮縮,eva0763
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,你再把它再放鬆再吸氣,eva0764
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,第二個你要把腳墊高,eva0765
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,這個膝蓋高於你的肚臍,eva0766
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,就是它會讓那個直腸會比較直,eva0767
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,你還可以把你的這個兩隻手,eva0768
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,如果你五分鐘抗戰結束,eva0769
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,因為五分鐘是一個節點,eva0770
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,就是如果你超過五分鐘之後,eva0771
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,你都一直沒有排出來,eva0772
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,那你就會一直在那邊用力,eva0773
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,括約肌可能又放鬆不了,eva0774
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,這個時候就會一直有錯誤的訊息,eva0775
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,你的肛門口該放鬆的時候,eva0776
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,他回到家他也上不了廁所,eva0777
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,他那個靜脈叢都會積血,eva0778
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,然後你如果五六分鐘,eva0779
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,有時候你會覺得好像大不乾淨,eva0780
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,一直在坐在那邊等,eva0781
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,其實那個痔瘡跑出來了,eva0782
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,你會以為它也是擦不乾淨,eva0783
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,有一個方法是我教病人的,eva0784
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,你可以準備一些手套,eva0785
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,那你可以在那個肛門口附近做按摩,eva0786
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,其實按壓這是一個復健,eva0787
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,免治馬桶沖洗是有幫助的,eva0788
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,但是免治馬桶只能沖外面,eva0789
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,它有時候溫水可以沖外面,eva0790
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,但是它裡面確實是無法造成按壓,eva0791
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,就是你那個力道按到最大,eva0792
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,因為我們目前的復健來講,eva0793
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,是以用按摩的效果應該會比較好,eva0794
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,但我不知道原因是什麼,eva0795
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,我應該遵循的步驟是什麼,eva0796
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,還是我先改善什麼東西,eva0797
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,然後看有沒有什麼變化,eva0798
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,就是說你這個體質問題,eva0799
4fce360edd49ee0831c181f6c110be16fb78681feb05b895ab1dc67b83bd899a7337ad6816a8249dc86e74711de409c115357c818067987725423f492cf32895,當地或鄰近的駐外館處緊急聯絡電話,common_voice_zh-TW_42148430,要嘛就是跟你的情緒個性有關,eva0800
51276065c71d976f263424cb982d5b3e27ff96dac25522b80d8a39f5e381b72026c1ee3315708199187c6cf64fad2860353cbbdd33e589f08456222ddd30f32d,枋寮至臺東的鐵路幹線,common_voice_zh-TW_30956668,要嘛就是你的原生家庭,eva0801
51276065c71d976f263424cb982d5b3e27ff96dac25522b80d8a39f5e381b72026c1ee3315708199187c6cf64fad2860353cbbdd33e589f08456222ddd30f32d,枋寮至臺東的鐵路幹線,common_voice_zh-TW_30956668,大部分都是跟情緒壓力有關,eva0802
51276065c71d976f263424cb982d5b3e27ff96dac25522b80d8a39f5e381b72026c1ee3315708199187c6cf64fad2860353cbbdd33e589f08456222ddd30f32d,枋寮至臺東的鐵路幹線,common_voice_zh-TW_30956668,大部分都情緒壓力有關,eva0803
51276065c71d976f263424cb982d5b3e27ff96dac25522b80d8a39f5e381b72026c1ee3315708199187c6cf64fad2860353cbbdd33e589f08456222ddd30f32d,枋寮至臺東的鐵路幹線,common_voice_zh-TW_30956668,所以這是第一個問題,eva0804
51276065c71d976f263424cb982d5b3e27ff96dac25522b80d8a39f5e381b72026c1ee3315708199187c6cf64fad2860353cbbdd33e589f08456222ddd30f32d,枋寮至臺東的鐵路幹線,common_voice_zh-TW_30956668,如果你是從以前到現在都這樣的話,eva0805
51276065c71d976f263424cb982d5b3e27ff96dac25522b80d8a39f5e381b72026c1ee3315708199187c6cf64fad2860353cbbdd33e589f08456222ddd30f32d,枋寮至臺東的鐵路幹線,common_voice_zh-TW_30956668,這種患者通常年輕的時候,eva0806
